symbol,year,growth_rate
COST,2019,0.00677559383914748
HD,2021,0.009619344449818776
BEN,2020,0.018616895918833698
LKQ,2018,0.008714724401556535
MCD,2016,0.006337756811131749
ISRG,2013,0.011121195846918945
IT,2014,0.009048966448102333
ILMN,2022,0.01982282378920023
CTVA,2019,0.019179092507778706
A,2020,0.012304951091096576
IQV,2019,0.009711028476139656
KEYS,2020,0.015111186627950924
CLX,2019,0.007609703512491751
UHS,2015,0.012131687513186518
AON,2021,0.00971360646310258
NSC,2013,0.008406956108424603
FOXA,2017,0.011156454032900593
V,2016,0.0076313416340979875
TAP,2017,0.006673014735648915
NDAQ,2018,0.009919670403187957
MMM,2019,0.007450562887239956
BEN,2017,0.007365966130688916
UNP,2013,0.007726311759908887
FISV,2021,0.010281738509749193
CTRA,2021,0.017143055297074817
PLD,2014,0.007485204853425096
REG,2018,0.006154602168193991
FMC,2022,0.013636048554441485
LYV,2022,0.020798933082295242
FITB,2013,0.008059493624816883
MPC,2020,0.024437015399236494
WAT,2018,0.009847527968242521
NI,2018,0.006485821142829785
PH,2014,0.007882547016560422
LKQ,2019,0.010050275211537977
ADI,2019,0.010432333157596469
ETSY,2020,0.02688722828126808
NLSN,2016,0.008076852359652826
MS,2016,0.012823414074536675
PG,2015,0.005649878993889192
EXPE,2020,0.02035399892645952
GE,2014,0.005225356487388594
EMN,2019,0.010677652672626313
ICE,2016,0.007950173009960797
CDNS,2015,0.011043066300682082
ICE,2014,0.009061409281941138
SWKS,2018,0.01497816265205536
TSN,2013,0.009288098048175049
WMB,2018,0.009836183704842578
CAG,2018,0.00848139570788938
UNP,2017,0.007876123354762544
MOS,2017,0.011925432603647836
FDX,2017,0.007044831734100529
CPB,2019,0.00957767431474938
ESS,2013,0.008813210892919846
BIIB,2015,0.012998164930967658
GPC,2013,0.006901211862366347
NLSN,2018,0.012190507036661496
APD,2020,0.013341228564319822
ANTM,2016,0.010602739893258238
AWK,2013,0.00757056684469065
BDX,2017,0.00674418426175122
J,2019,0.009023335484409537
ESS,2014,0.007332205322736344
LDOS,2021,0.009789853008452854
KR,2014,0.007868440722603015
ORLY,2013,0.008287907050400901
NVDA,2013,0.011020960087378445
HUM,2017,0.009120169951984615
KLAC,2015,0.0105791021040887
KEY,2017,0.009434326105603347
VRSK,2017,0.006348534039069844
NCLH,2013,0.01359853560171915
SO,2013,0.005626488145715829
DGX,2018,0.00853687901635859
CHD,2016,0.007654690527674189
NWL,2015,0.008995364542710221
UPS,2015,0.006470211589738449
MCHP,2018,0.011625665112001771
MCO,2020,0.014364067978825338
ADI,2020,0.013572958577961864
BSX,2022,0.014280859674240153
IT,2022,0.018094991760384285
GLW,2013,0.00964532657113308
BEN,2022,0.01505935976620515
CAT,2015,0.009045409296115766
CMA,2018,0.012767664172901233
EOG,2021,0.017141372166914717
FRT,2014,0.00674431219970149
AVY,2015,0.008950876715905486
VMC,2016,0.010957029171320408
OKE,2016,0.017409734345983186
PXD,2018,0.012638468367491886
DISCA,2021,0.02381459760512257
FTNT,2019,0.01226734672772928
BKNG,2021,0.013070572737836092
AVB,2013,0.008659436105220734
MAS,2020,0.013760559453423872
VRSN,2017,0.0073436900731354855
CTSH,2019,0.007954094280130643
ETN,2013,0.009984235846174451
DXCM,2019,0.017859647293403943
AAP,2015,0.010408041547495117
BK,2016,0.00911248737467036
NCLH,2017,0.010863623338964918
LH,2020,0.014713908259440366
AMD,2016,0.027117938312916284
ABBV,2017,0.00879515209983247
ALL,2014,0.006005502584918073
NWL,2017,0.008526629403079652
PHM,2016,0.012878537174806895
HON,2021,0.0075219995218081875
HAL,2018,0.014304116208663438
LYB,2015,0.013072399077758494
ROP,2015,0.00790350893697572
CSCO,2016,0.0075852248222885756
HII,2015,0.01096779516577094
WFC,2015,0.0068044667894968
AZO,2017,0.010025119781594947
SCHW,2013,0.011624788283590766
MLM,2020,0.017757610241985536
ROK,2015,0.009151120600245437
GM,2019,0.00905816237923518
CINF,2021,0.010272344061041069
HSY,2022,0.010602234111016897
JKHY,2020,0.014041746500023542
ABBV,2015,0.011346346910325895
DG,2015,0.008350725646616961
CTLT,2019,0.011268451668503977
NVDA,2015,0.012635111244425875
AMP,2020,0.016577659516317067
CVS,2021,0.009541396273170577
DHR,2013,0.006714118155902065
MCK,2016,0.011372811834510799
WMT,2018,0.009953323027057865
AES,2022,0.013957612339460393
MSI,2014,0.007224875902048715
NTAP,2013,0.010344560450814975
JBHT,2017,0.008832970881180933
ESS,2020,0.015308026099405155
DG,2013,0.00914566611583285
CPRT,2019,0.009251655691631892
GOOGL,2018,0.008957967090472826
ALB,2015,0.012390560779339234
JNJ,2019,0.006306112434917177
AIG,2013,0.0099929478686989
FBHS,2021,0.011274249155847068
CF,2013,0.010167434423497382
NSC,2016,0.011666434386578951
ACN,2013,0.008333969130538698
ZION,2014,0.009311664387724534
TJX,2014,0.008304763838345547
CTXS,2015,0.010794805896078166
HPE,2022,0.014005533307471544
MET,2016,0.010899691849962662
HAL,2014,0.010573167358230289
AAPL,2016,0.008797096287429512
OKE,2017,0.009150310562703304
MCO,2019,0.008687716287722233
AMAT,2015,0.011680785439876086
CMCSA,2017,0.00813933194382063
EXPE,2013,0.012341660767953788
ALLE,2021,0.010280381857112317
ARE,2013,0.007942458804145253
KMX,2017,0.01018563622580903
AEP,2021,0.007879474431970996
RE,2022,0.012526451614440272
COO,2020,0.014092892527004493
QRVO,2018,0.02257013545087654
USB,2018,0.008804644808743229
WEC,2016,0.008080691161685343
KLAC,2017,0.009137151924899264
FITB,2018,0.011980699464805174
ZBH,2018,0.012129336977645898
BSX,2016,0.009003848013726995
MCK,2018,0.013090611338431524
TPR,2015,0.011184156469672182
AFL,2016,0.006981039473082058
WEC,2018,0.006767484681094911
ABC,2017,0.010515305731492872
HAS,2016,0.009483076223116796
EXR,2014,0.007283145272345675
ADP,2016,0.0068222932348759365
INTU,2022,0.016859143968452298
F,2021,0.01673459209595493
DXCM,2020,0.022269756652860052
OXY,2016,0.009802960390308518
BMY,2020,0.011541199597428132
DIS,2013,0.007920415670423096
ROST,2017,0.008246243461898124
SJM,2017,0.006773254569022009
MAR,2015,0.009397227185371561
EW,2018,0.013575863175176561
RCL,2015,0.011825936684884254
PGR,2015,0.007380345716584835
CRM,2018,0.010861110965457268
MHK,2022,0.01715057668677482
ISRG,2022,0.015538389571136868
ARE,2016,0.009642277131501667
UNH,2016,0.00801667210222287
FDS,2019,0.009779806168803093
CAH,2022,0.01302291803269692
KMB,2015,0.006505524515689617
BXP,2017,0.006986773010099426
FOX,2015,0.008606544235258346
ETR,2014,0.00865381718452207
LLY,2016,0.008800193558014322
EFX,2014,0.006909874770371749
WEC,2017,0.005561861700796275
STZ,2020,0.014242519952580563
ATVI,2019,0.01298974341643113
NWS,2020,0.015459964574599751
AAPL,2015,0.00892284820610026
AMP,2022,0.015597556154299858
JNPR,2014,0.01081328178605685
PAYX,2017,0.006358205733061065
EVRG,2019,0.00698404915965025
BK,2014,0.0075480380363488215
UNH,2013,0.00907609745183123
AAL,2018,0.014398865046994358
CHD,2021,0.009144723429892148
IVZ,2015,0.00862877039408016
PPL,2015,0.008127025781141163
SPG,2014,0.006375550891401332
ALK,2013,0.013675331244778863
CMS,2019,0.006746927618465599
T,2020,0.010716287772390498
AEE,2018,0.0061874037836542614
DISCK,2022,0.03643204628629876
KEYS,2021,0.009795153392279633
KMI,2019,0.00805355909420412
EMR,2017,0.007032381698578546
LNC,2019,0.010909558905354631
AJG,2022,0.010567297371872595
KHC,2015,0.011204659864561116
TECH,2021,0.014522058386687488
HPE,2019,0.01168433278374593
BBWI,2022,0.02170035060461322
GM,2021,0.013682546551264762
HON,2020,0.013711977569489425
MCK,2022,0.012416379769592117
PBCT,2013,0.006988845882519587
AZO,2013,0.008110009048762077
ACN,2021,0.007752594850837396
D,2018,0.007673189804103846
FAST,2013,0.00998445690157259
XRAY,2020,0.016976257734661906
CI,2015,0.0115787493998142
MNST,2021,0.00868640872047642
CERN,2016,0.0101689206948878
ICE,2015,0.00969289725174158
GPC,2017,0.007334707979506594
GIS,2016,0.007029500736191034
VTR,2013,0.008145973258757488
VRTX,2016,0.017672195857476963
MHK,2019,0.010862714100337977
COST,2018,0.009001575633422841
AVB,2021,0.009160610103119526
RMD,2013,0.00904922950930467
BWA,2022,0.016228559804551984
CFG,2020,0.019898634936962284
SLB,2016,0.010595156304560427
WDC,2017,0.011765985886447148
FISV,2022,0.0153900483102843
APA,2013,0.00865435470527662
NEE,2015,0.008274078456823163
KO,2017,0.004748864358614994
BF.B,2013,0.007486623723287728
MAR,2018,0.011374159382794577
AJG,2016,0.006886583001699793
COO,2021,0.009752734001438562
AAP,2017,0.011172481142197878
SBAC,2014,0.009106639598896703
ABBV,2021,0.008994951989759949
A,2019,0.00866545861455649
IPG,2018,0.016535150122213335
O,2013,0.008156488122580059
MMC,2021,0.007592116628368797
HRL,2018,0.00682060782497438
ALLE,2016,0.008533910979029832
J,2021,0.009777590316277394
SEE,2018,0.006010371348354956
NLSN,2017,0.009238392197752108
CAH,2015,0.008234435198705559
GWW,2015,0.008991131268938739
MMM,2016,0.005896399683625248
SNA,2016,0.008270845508417182
PAYX,2016,0.0073915829424150755
AMGN,2019,0.008949618571997008
MCD,2018,0.007610635189206731
PHM,2018,0.01155761130304006
ATO,2020,0.012626054402797977
GS,2015,0.00805555469891468
FITB,2016,0.011882452280868117
DISH,2014,0.011548923572950367
AJG,2014,0.006277352246024397
CFG,2018,0.013561482460824186
IPG,2014,0.008319660428156798
AMD,2021,0.01834527890991811
CMI,2021,0.009511565948881105
CLX,2020,0.012850446609005268
NI,2016,0.009349441265722817
MMC,2022,0.010573776687726041
PNW,2018,0.007032888957164189
DISCK,2018,0.019659678417855524
HON,2022,0.011585914578180551
DOW,2019,0.012679551814761832
CRM,2015,0.012046712081283372
UAA,2015,0.011112765141389336
LMT,2020,0.012614461580938183
GOOG,2015,0.009040783818742144
NCLH,2014,0.012323447388604305
ADBE,2019,0.00910282411082728
VMC,2017,0.010423804157132488
FOX,2022,0.017150763264894585
COF,2020,0.01854926665922497
TSCO,2016,0.010104323159359647
MRK,2019,0.007542174946751383
BDX,2022,0.011186160308655248
BK,2019,0.008903778900204372
ALB,2022,0.024252085777961174
NSC,2014,0.008314287318106772
IVZ,2014,0.008132829809620988
KO,2014,0.006583969668878376
HOLX,2019,0.008617448690602577
LH,2019,0.008849309302952
ADI,2021,0.010589012775937993
PNW,2013,0.0064811292667579555
MCO,2017,0.006898147552833052
ADBE,2013,0.00909075580269516
RMD,2014,0.008831406319235282
HPQ,2016,0.013359463422464033
NDAQ,2022,0.009805276206487646
SHW,2015,0.00869897242302335
KO,2022,0.010007115979053662
AIG,2014,0.007101440345356473
SPGI,2014,0.00799202730060202
TDG,2018,0.013218968411294593
NWS,2017,0.009693675321690845
DIS,2015,0.007032287651212456
RL,2018,0.017022518236600122
NEE,2022,0.014253429366990757
CLX,2022,0.01192121079691935
OMC,2016,0.007858588297489108
DTE,2019,0.006328976073245491
WMB,2015,0.013919643814342287
EW,2020,0.014674213602778959
IBM,2020,0.011924519932176969
CRL,2020,0.013816120669870821
BAC,2014,0.007770647022415362
XEL,2014,0.007346631257442333
EL,2021,0.009906348718220206
HUM,2021,0.010491615088367124
CVX,2020,0.015310118739533926
MKC,2014,0.006200647768259724
ZTS,2013,0.009630534879695646
CCL,2018,0.009033470078428833
HWM,2019,0.011497611772973617
FB,2018,0.012465027064064283
EQIX,2013,0.011023212218735106
CNP,2018,0.007260620994200132
ADM,2016,0.011047652794934838
IT,2020,0.014835089438843407
ATVI,2021,0.010243478095563335
EQR,2016,0.008887267736276594
FMC,2020,0.015057536495833435
ADSK,2020,0.017178632503624884
CBRE,2021,0.011953720218101736
IQV,2015,0.009605052958178014
MO,2014,0.006665654220814741
KR,2018,0.014668190091538316
EMN,2021,0.011573656590581918
IPG,2020,0.017405677001054172
LRCX,2019,0.01304974868622929
MRNA,2022,0.0346052159020731
ALL,2017,0.005806677933743487
DLTR,2013,0.009550183580304619
DLTR,2020,0.01534293072054609
CPB,2014,0.006722189496086447
BLL,2021,0.009738919254389643
FTV,2017,0.006459222927634484
MLM,2016,0.012371925759843016
ADBE,2016,0.008718953288713794
CMS,2022,0.009776052130844365
IFF,2015,0.008895253605271266
AWK,2016,0.007937435024114781
ALB,2021,0.017581379251170804
HLT,2018,0.010423051928599218
MDT,2018,0.008037049587710565
CRM,2013,0.0128437745391964
ABMD,2022,0.02132356858022654
BIO,2019,0.010547449103150818
FITB,2017,0.00975048587321766
NWS,2013,0.012087291376605988
SCHW,2018,0.012345590553437905
CAH,2021,0.01026347960628463
IQV,2017,0.008473409948515162
SO,2017,0.005254944097421419
CMCSA,2020,0.013633917772140167
CCL,2016,0.010547573419401284
CAT,2021,0.01035201214774175
FOX,2021,0.014567269220160464
ETN,2015,0.008684571290074137
FIS,2018,0.0077650328844347605
ROK,2017,0.007826909924228829
XEL,2016,0.007920686533162604
MCK,2020,0.015759897913861946
PWR,2018,0.007482815383848269
ETR,2022,0.010905588274605573
MSFT,2020,0.013243990589267058
MPWR,2021,0.014978255520080065
NTRS,2017,0.00763254199736713
ISRG,2018,0.01232322420425893
GM,2014,0.009579572570512635
MSFT,2016,0.008088292350668937
ALLE,2017,0.007406289560037431
PPG,2017,0.006530599420973149
K,2018,0.00858974505806611
GS,2021,0.01093162961033341
KMX,2022,0.017188062380900402
BKNG,2019,0.009160014846830902
LVS,2020,0.019213767444562234
HST,2016,0.014072219009439054
CMG,2017,0.01151948334656064
MNST,2014,0.010948399614045382
FISV,2020,0.013935622214647348
DTE,2022,0.010544284045390642
FIS,2016,0.007557161133937692
GPN,2020,0.015326488628679604
HIG,2017,0.006577803473076482
CMG,2014,0.0093765290539165
IPG,2019,0.009164207350491562
GOOGL,2017,0.006135545531832369
VLO,2016,0.014083257187038876
CME,2015,0.008544004840299282
STZ,2022,0.010155022629488445
CBRE,2020,0.017593388463018562
CVX,2014,0.006305622586797309
LUV,2017,0.010092361839227848
PGR,2017,0.006540957425392705
HAS,2020,0.015726114806033052
DFS,2022,0.0170931111103527
NWL,2022,0.017416947396978903
BWA,2016,0.014642552614462033
NEM,2017,0.01068919630774999
BSX,2015,0.010332691099282733
DVA,2019,0.012393210323059855
PVH,2016,0.012588604086165458
PVH,2018,0.01233992652107165
MMC,2014,0.006255412933964448
ULTA,2018,0.013278317319138833
AON,2018,0.011218150087259798
MTB,2020,0.017801102400598574
EA,2018,0.015430214825619933
LKQ,2021,0.01162786225011247
ICE,2019,0.007455806931607971
IRM,2016,0.00959853397563527
ESS,2018,0.008639524330673018
SYF,2016,0.010738887743720858
HSIC,2018,0.011062742840696551
UAL,2015,0.01481285784475003
ETN,2016,0.009534057438473837
KMX,2015,0.00956883642257472
BSX,2021,0.009922360136499303
TROW,2015,0.007002468151136499
ABC,2016,0.009043731806229768
EMN,2015,0.01061824131118563
CTVA,2021,0.011570280830478613
FCX,2017,0.01596712017815637
AES,2017,0.009142222285325415
HES,2013,0.009540287959053012
MTB,2015,0.007986462921180125
PFE,2013,0.00815689214271064
T,2018,0.009048175961262055
AES,2013,0.010954203900167834
MET,2017,0.007688293719650962
AVY,2018,0.00845360457048006
CVX,2019,0.006968967797608303
FB,2016,0.008631200736342602
ABC,2014,0.006814661656133587
ECL,2017,0.005145706174054905
FDS,2021,0.01036681490089364
EXPE,2016,0.01104412979205538
ESS,2021,0.009625728413670745
AKAM,2017,0.008402110763679504
ENPH,2022,0.035300009876902856
MDLZ,2016,0.009232408769401018
MSI,2016,0.008150849478244251
AON,2014,0.007068394857362122
CNC,2021,0.013180910160536567
AVY,2014,0.007506813918255504
CF,2017,0.01589017350351222
ALGN,2021,0.013859380223588154
DRE,2022,0.009780317374878191
LOW,2015,0.008936043374874149
NTAP,2016,0.013954908264085124
CAT,2020,0.014483292525585308
AMT,2017,0.00787587125214852
EPAM,2021,0.01262631787026344
DHI,2016,0.011390157348331336
HSY,2016,0.009284542121477116
IRM,2017,0.007971851090864871
ES,2014,0.007419879938332569
GL,2020,0.01479337291605408
MS,2018,0.011780735771931422
HPE,2016,0.015021447770382458
XYL,2016,0.007823281672641775
L,2022,0.0118675857051816
MCHP,2017,0.008343460476070588
GE,2021,0.012944321284249775
MGM,2017,0.009905824041258256
ANTM,2017,0.009153077072256911
DLTR,2015,0.010700899464874819
T,2017,0.006014823084638305
FOX,2016,0.009739521839643434
IBM,2013,0.006730473690620575
FDX,2015,0.007903597363251455
ALL,2021,0.009588596034700643
AKAM,2019,0.0090676949116986
CMS,2016,0.008241105109800622
HBAN,2019,0.010213590953519354
AMGN,2014,0.010424783956193553
CNC,2018,0.011404645634335065
DHI,2022,0.01744227857271501
BMY,2013,0.009868579219385191
AFL,2020,0.015433403782393792
KIM,2020,0.0199851952157881
IDXX,2019,0.010824302543870115
EXR,2019,0.007339361572745842
MA,2013,0.007989093401415119
EW,2016,0.011248331390082071
REG,2015,0.008448840578377994
O,2017,0.007580995322535888
NEE,2018,0.008672557460413476
ORCL,2015,0.008593995134871692
HD,2016,0.007968304584171606
HRL,2014,0.007071865443424575
DIS,2014,0.006593509328851773
BSX,2019,0.00947692638885829
IEX,2022,0.009976928255109424
BR,2019,0.008141907252238479
CE,2019,0.00984708980295389
ADI,2015,0.01076288447280156
GOOG,2020,0.013255766122193261
STT,2018,0.012083849348000346
MGM,2016,0.012546867295702011
AWK,2017,0.006380207108661943
MAR,2022,0.017926959690527405
PEG,2016,0.0085192500150937
ISRG,2020,0.014208764565574591
DVN,2022,0.02577521266362655
FIS,2013,0.007633055903797846
CB,2013,0.006173932465536419
F,2014,0.007935813857191372
BLL,2015,0.00909365747394408
BA,2019,0.010746754456014682
FB,2014,0.012731723616167211
AAP,2019,0.01141111809197017
F,2019,0.01018153980166577
ETR,2016,0.00823016635859518
CTAS,2021,0.009803065570466635
HON,2015,0.007161031616920959
CMI,2020,0.013290042252195185
CMI,2017,0.0073265822512073335
AIG,2016,0.007870470784136855
PEP,2014,0.006199122773871711
CDNS,2013,0.009027742439945734
CHD,2015,0.006408724465971633
CBOE,2017,0.007350066708054404
ANET,2022,0.016549841506832162
IP,2020,0.0163723216815596
LOW,2017,0.00802330535471097
RSG,2014,0.005767835091336652
GPN,2014,0.008532142149889599
PRU,2017,0.007205535047479435
OXY,2013,0.007829478749377419
AME,2022,0.011159772789116808
KEY,2019,0.0104734483242323
IT,2017,0.00688860774658573
EFX,2018,0.009108311410591258
CNC,2013,0.012126650148894606
LH,2017,0.007174197149564578
L,2020,0.016440707675081587
NFLX,2020,0.01833180304186703
EFX,2017,0.007916125167693697
EIX,2022,0.010075847573917078
ZION,2017,0.009825796371381503
KMI,2013,0.0070147139016488134
KHC,2017,0.005928715642680587
COO,2022,0.013585588506910294
BLK,2020,0.012984719396413782
CERN,2020,0.01300224566932021
NEM,2020,0.017550200488709238
EIX,2019,0.011205697078159292
BK,2021,0.01108814259288693
WDC,2013,0.012725131432769989
CB,2019,0.007252717793233265
NOC,2018,0.013041432714631042
EA,2014,0.012841866394370996
CERN,2017,0.008600594318854364
DXC,2021,0.01620567232330361
PSA,2018,0.007456551123422428
NEM,2018,0.009305125895759077
BA,2016,0.009193687996351108
LYB,2022,0.014209482944791286
HSY,2019,0.007644514876455791
PH,2016,0.009441762059033139
KIM,2018,0.006973959544292185
CL,2017,0.006043284075521673
CE,2021,0.01122882965906402
NWS,2018,0.008795518207282842
FB,2015,0.010702221254875294
NUE,2013,0.00945682511096748
GIS,2017,0.007279945614845436
KR,2015,0.008518526667484871
MAR,2017,0.008055767011841401
BLL,2013,0.007401260754683637
TXT,2018,0.011825142834704148
NTAP,2021,0.011773200481292866
SPGI,2015,0.00860853076692022
DGX,2015,0.010056905452968539
AKAM,2015,0.010510891275203695
ACN,2020,0.012246079442492282
CF,2015,0.013724231397234011
CDW,2019,0.009646882415904272
SJM,2016,0.0073631395841060494
DE,2018,0.010423692154555306
BK,2022,0.01423197276636891
AEE,2022,0.009268830195988145
AVY,2019,0.008580976655444852
SCHW,2019,0.01059805258730928
HPE,2020,0.018009715082004038
TMO,2016,0.007818003631778678
J,2020,0.014795652179410338
AAPL,2013,0.009497853208474951
AJG,2021,0.00881871176127932
CDAY,2020,0.021693332793710794
CHRW,2020,0.013785437276588569
T,2022,0.013007652479706052
OMC,2014,0.006517355183040128
SBUX,2017,0.006622430199182659
ETN,2021,0.009027191518917893
GWW,2021,0.009144891575503043
TSCO,2018,0.010307853717026713
HSY,2020,0.012012694085257365
ACN,2019,0.007217153699769491
AVY,2021,0.010246885931430019
DRE,2013,0.009560235782646385
GL,2019,0.007108966237218452
FTV,2020,0.013269521321179539
MSI,2018,0.012372488562163006
NEE,2017,0.006011453105512407
MU,2017,0.013209826797425474
AME,2016,0.007977399295757316
OKE,2013,0.009814035703319884
LOW,2013,0.009857512108969757
CEG,2022,0.04884091889911383
PGR,2016,0.006802435452606523
TGT,2014,0.007540105211010505
IVZ,2013,0.009170813028779031
KR,2013,0.00820913713408906
TROW,2017,0.007418384181455403
PFG,2014,0.007750186955100227
PLD,2013,0.008458408895405969
CMCSA,2016,0.008494363084782516
ETR,2015,0.00894610822718893
EFX,2022,0.012358660722054474
DHI,2021,0.014277308580088327
RSG,2015,0.006950371930389365
VRSK,2016,0.007661217855073742
AVB,2014,0.007052596464226078
GILD,2015,0.010832252336441006
DTE,2021,0.007946717967093748
AMP,2014,0.008155208057677062
MCK,2013,0.007881017027357549
LNC,2016,0.013705394290951493
HBAN,2018,0.0105516885161224
FFIV,2019,0.009912558305493637
WBA,2016,0.008366550611890445
MCHP,2015,0.010587515778801078
SWK,2014,0.007020336862556555
HII,2021,0.010234909539728441
BBY,2013,0.01663372176900324
BLK,2015,0.008470664916375648
ETR,2013,0.008045967427522805
WAT,2013,0.0074867092526547715
HST,2021,0.014532132084837286
ADP,2020,0.012726352221648116
AJG,2019,0.006939037143150667
GE,2019,0.015537839050147773
REGN,2016,0.015340402886826367
CHRW,2019,0.009930678355096815
IEX,2020,0.012610581732711375
EXPD,2013,0.009287807651876997
CINF,2019,0.0072008755170881785
CERN,2022,0.002583027028905776
BF.B,2018,0.009340567660062069
QCOM,2013,0.00751917849362286
REG,2017,0.00840505233154136
ROK,2016,0.009618312215980165
IP,2016,0.010660615468474126
GWW,2014,0.007316932683045832
NTRS,2016,0.010352808392959854
APD,2019,0.007580989846738805
EXPE,2018,0.01114140899139246
IT,2013,0.00889289481035481
ABBV,2022,0.012080892811045742
STT,2014,0.008279519959463917
HCA,2018,0.016706324358171886
DVN,2014,0.00982155052737762
CVS,2016,0.007649584952430726
DVA,2022,0.013551498838393088
CNP,2019,0.007556335387865185
ARE,2015,0.0088939610031783
PVH,2014,0.009259654790612906
ACN,2017,0.005931284352651283
CCI,2022,0.011413316198808279
BAX,2018,0.00877940390269971
L,2018,0.006917497123903713
NDAQ,2017,0.006297562962057039
BWA,2018,0.0138580700635176
MTB,2018,0.013344119019910297
LUMN,2020,0.017710341216871796
CCL,2017,0.006767997827830281
MS,2013,0.010622693968614887
YUM,2018,0.00786861475659658
MCD,2020,0.01143957290234125
ISRG,2021,0.010636859898086125
EMR,2013,0.007551051066380704
APH,2020,0.01308274572504101
SNPS,2018,0.009879382362603974
HSY,2013,0.006436781330139609
ANSS,2015,0.009398442680139363
FE,2019,0.00692321818787552
LEN,2021,0.014974568379513421
VZ,2015,0.006456645684756799
ETR,2020,0.013271699613007159
ETN,2020,0.014120238486562978
DLR,2019,0.008687244099162167
PM,2015,0.006841800236307188
SWK,2013,0.008132905949198736
WAT,2016,0.008514913954290966
RE,2013,0.007196844061543107
URI,2014,0.01245773509925075
AWK,2020,0.013720671659247844
BAC,2020,0.014951356740074164
KHC,2020,0.014032388325795559
FITB,2020,0.018265042447749506
LMT,2021,0.00785151567923898
CSCO,2015,0.009026310708180644
WFC,2018,0.009008401823698673
DISCA,2018,0.02051135279526819
TRV,2018,0.008857051351659852
MDT,2022,0.012551142814619106
F,2017,0.006871516586156955
SEE,2017,0.007641682849489994
KEY,2020,0.01934486309744034
ABT,2014,0.007711591181968799
MSI,2017,0.0071620875280125704
JCI,2019,0.008253764589728194
INCY,2013,0.022836630924781044
AVB,2016,0.00882504612423655
MCO,2021,0.008699801965286868
XOM,2022,0.017154389035539168
FITB,2015,0.00933892935951284
MPWR,2019,0.013234445506585847
AWK,2014,0.007338254858440946
GIS,2015,0.006965937389143901
BKR,2019,0.014754248041645523
CAT,2016,0.00998372045610921
CNC,2020,0.017969704073561982
NFLX,2016,0.01538145456355561
FCX,2019,0.016321799474058624
CAH,2018,0.016102449888641467
ORLY,2015,0.008768243635813648
IR,2013,0.009257966894470103
NUE,2015,0.010794604525099526
ROK,2018,0.010689816032420744
BMY,2019,0.010004538786870958
MCHP,2014,0.007978483959370768
CINF,2015,0.006907776562712418
HUM,2014,0.0116503559590004
PKG,2013,0.009118652981607488
LDOS,2019,0.009120011838555696
ES,2022,0.011502068271543214
BAC,2021,0.01095415186636612
CTVA,2022,0.015054482554916367
AVB,2019,0.006414486223045457
ADI,2022,0.016111557482819592
PNC,2016,0.008657596805024339
EBAY,2014,0.008492266894596758
MTD,2019,0.010240825484570974
ADM,2020,0.011971131306937988
MAA,2013,0.007894295552925056
CLX,2014,0.006403533261215387
CMS,2013,0.007196724742407153
BLL,2022,0.011560357350796083
JNPR,2018,0.009601751574759728
NWL,2014,0.008048167130591631
FBHS,2019,0.010540250958232963
BAC,2017,0.008429414043652916
ES,2018,0.009023314666566085
LOW,2018,0.012525512155566638
ETN,2022,0.012073676818938842
DE,2017,0.0065961658132086655
V,2018,0.008794781028160293
ROST,2013,0.008481074879485634
GE,2015,0.008680883873860519
HST,2019,0.008746485793929493
ZION,2016,0.013649586346815151
COP,2015,0.011581066222111594
HCA,2017,0.009547220160206166
FCX,2020,0.020609541172112417
STZ,2014,0.008443375360511735
VRTX,2017,0.013066797917745567
COO,2014,0.009524494314507127
EXC,2016,0.009820265063881643
CNC,2019,0.013279029726203876
EXPE,2019,0.009522766973629013
LVS,2021,0.014813974700826137
DVN,2016,0.021518118080649715
ALLE,2019,0.008492475677734286
MET,2013,0.010025236927257593
HRL,2017,0.007669019928700592
DD,2019,0.012346611506009538
MDT,2015,0.007947832161379292
F,2016,0.00975739605941438
CI,2014,0.008995249704688384
HPE,2021,0.012705009686951974
MSCI,2022,0.016176015472917527
MNST,2016,0.00996143449729626
MMM,2021,0.007691115797271597
CPB,2015,0.007580868507260901
CMCSA,2021,0.009700980430863475
JPM,2021,0.0093869978615126
AON,2015,0.0077650680364821515
AKAM,2020,0.014107074000349298
NDAQ,2014,0.009979957774831285
CMG,2015,0.009259427536220553
RCL,2014,0.012261367124440332
NWSA,2014,0.009100862968498174
LNC,2017,0.00908880541117151
CSCO,2022,0.011024945496964613
CSCO,2019,0.008135070095951907
STZ,2017,0.006657144039618429
HCA,2019,0.010227786539153218
WY,2017,0.007566853280472364
HWM,2020,0.022490422458283105
HPE,2017,0.010327110948054708
ADP,2015,0.007476202710090216
UNP,2018,0.010866323321122216
DUK,2016,0.007807187856799164
CINF,2020,0.017106221643010924
MPC,2022,0.015960675292000313
LNC,2018,0.011621845029541823
IRM,2018,0.009439642645713309
DHR,2022,0.010791052535257946
FB,2021,0.012147921859807165
MKC,2016,0.007114043717695658
CINF,2014,0.00586477262997403
FTV,2019,0.008576652177882655
ANTM,2015,0.010428973125779966
MAA,2016,0.010035860657848275
HLT,2021,0.012582377045876498
AAL,2021,0.019279753523838657
LW,2019,0.009110782842578892
MTD,2018,0.011175022352453271
FOXA,2022,0.017313215524489056
BKR,2021,0.016678719603985304
MGM,2019,0.011600071037290908
APD,2021,0.008332551539645558
JPM,2017,0.0069006602127917194
